country_id,fatalities
39,0
21,0
11,0
27,0
11,3
18,30
48,0
8,0
11,0
48,0
8,0
26,0
8,0
9,0
48,0
8,0
7,1
35,0
45,2
21,0
24,0
31,0
38,5
44,0
11,1
21,0
48,0
8,5
11,0
46,0
48,9
21,0
27,0
4,1
8,0
39,0
8,0
4,0
8,3
16,2
44,0
11,3
4,13
33,0
45,3
21,0
39,0
11,0
6,3
21,0
8,0
38,0
45,0
8,0
21,0
11,5
11,4
44,0
8,0
48,0
18,0
1,1
23,0
13,1
34,0
3,0
26,0
18,3
8,0
24,0
28,0
8,0
4,0
21,0
46,1
8,0
8,7
8,0
48,0
4,0
35,0
38,0
48,9
48,0
11,0
33,0
31,1
44,0
4,2
11,0
11,3
11,2
38,0
46,0
8,0
13,0
8,14
46,2
39,0
39,0
8,0
45,30
8,5
8,0
8,0
48,0
17,0
8,1
27,5
39,0
8,1
44,5
9,0
18,5
8,6
48,7
27,0
27,1
35,0
27,1
11,0
8,14
8,0
4,0
16,6
8,0
48,0
16,0
48,7
8,0
8,0
11,0
8,0
46,0
8,3
24,1
45,0
39,0
5,16
39,0
4,3
21,0
11,0
8,0
39,1
44,0
38,0
31,0
22,0
4,3
45,0
46,0
27,0
48,3
4,187
8,0
8,0
7,0
21,0
8,8
21,0
4,17
8,1
8,0
21,0
21,0
8,0
11,0
8,1
22,0
21,0
16,1
8,2
8,0
39,1
45,4
21,0
27,2
4,0
48,0
38,0
39,2
15,0
8,0
4,0
8,0
27,0
18,7
32,0
3,0
44,2
45,0
16,2
8,0
8,0
33,0
46,3
48,0
48,0
39,0
39,1
39,2
48,0
4,0
4,0
44,13
6,7
21,0
6,0
24,0
44,0
38,0
35,0
24,1
35,0
7,0
8,0
4,49
38,7
44,0
8,17
39,0
8,0
48,0
45,1
48,10
43,0
43,0
48,0
44,0
12,3
6,0
4,3
48,0
48,6
4,0
39,0
11,100
31,0
39,0
11,0
48,0
11,0
45,0
45,3
22,0
44,0
8,0
48,1
4,3
24,0
46,0
38,0
38,0
46,0
8,3
11,1
6,0
39,0
4,28
21,0
22,0
8,0
28,0
38,0
10,0
39,0
31,0
8,0
24,0
24,9
24,0
8,1
33,12
13,0
39,0
22,0
24,0
16,0
8,0
11,0
48,0
12,0
11,0
8,1
8,0
22,0
8,0
46,3
34,0
24,3
22,0
46,0
1,1
46,0
4,0
8,0
3,0
48,0
27,0
8,1
4,2
24,14
8,0
8,0
8,0
48,0
39,0
48,0
4,9
27,1
4,0
39,0
44,0
45,0
39,0
38,0
36,0
8,0
8,0
46,0
16,0
22,0
45,2
11,1
42,1
45,2
4,2
10,1
31,4
38,0
11,33
37,0
12,23
22,0
16,0
17,2
21,0
27,0
21,0
7,0
48,0
8,0
27,3
8,1
8,0
39,0
4,8
27,1
8,0
26,0
22,0
11,0
35,33
46,0
48,0
44,0
48,0
44,0
8,1
24,0
35,0
47,0
48,0
11,0
11,0
39,1
11,0
6,11
35,0
38,0
39,0
4,0
8,10
39,0
8,0
33,1
4,0
31,11
38,0
8,0
48,0
22,0
48,0
48,5
24,0
36,0
8,0
40,0
45,0
21,0
24,0
4,4
21,0
45,4
21,0
8,0
11,0
43,0
38,0
35,0
21,0
46,0
39,0
41,0
10,0
27,1
39,0
48,0
24,12
46,0
22,0
48,0
18,1
3,0
22,0
8,0
6,22
11,19
4,0
16,0
26,0
46,0
35,0
8,0
8,0
11,0
38,1
8,0
8,1
16,3
38,0
9,1
4,2
48,0
23,22
2,0
38,0
8,1
8,9
38,4
8,0
48,0
38,0
46,0
31,333
46,28
38,0
29,0
38,0
11,3
8,1
22,0
48,0
22,0
48,0
8,2
23,0
4,0
48,0
11,0
27,0
46,5
8,1
21,1
36,4
4,12
44,2
24,13
48,5
46,0
34,0
18,7
5,2
3,0
39,0
24,0
8,0
8,0
16,5
8,1
48,0
38,1
38,0
24,0
11,0
8,0
39,0
24,25
44,3
8,0
35,0
8,0
9,0
39,0
21,0
8,0
22,0
36,37
48,0
46,1
48,8
44,0
11,0
39,1
31,0
16,4
11,1
8,0
26,0
11,0
22,0
44,0
38,0
9,0
8,0
6,2
27,0
21,0
8,0
27,0
9,0
28,0
48,0
11,0
23,0
48,0
18,2
9,0
22,0
21,0
4,4
4,0
21,0
11,0
45,2
8,0
4,0
21,0
8,3
27,1
48,100
46,12
1,0
39,0
48,0
38,0
32,0
8,10
48,0
44,3
24,0
47,15
8,4
48,0
11,0
18,0
4,34
11,3
3,0
22,0
46,0
6,0
8,0
48,0
11,6
43,0
20,0
21,0
8,4
39,0
18,4
4,0
27,3
35,0
35,0
34,3
11,0
11,3
39,1
8,0
48,0
17,1
27,0
11,0
46,0
35,1
8,0
34,0
35,88
48,8
43,0
11,10
39,1
8,0
11,10
21,0
48,0
46,0
48,0
44,3
4,29
4,0
4,0
11,0
45,3
44,1
8,0
34,0
8,0
48,100
42,0
8,0
9,1
8,1
39,0
44,0
8,0
8,0
28,0
34,0
12,0
26,0
21,0
31,0
31,0
31,0
4,100
44,0
27,0
4,0
4,2
8,1
39,0
45,0
11,1
21,1
28,0
7,3
4,0
4,0
24,0
48,0
21,1
22,0
23,0
35,3
4,0
22,0
45,0
4,0
11,0
44,5
4,0
43,0
8,3
26,0
39,0
46,0
39,0
39,0
8,1
17,0
35,0
22,0
48,0
31,0
11,26
8,3
48,0
7,23
16,0
8,0
19,0
38,0
4,0
4,63
4,0
44,2
5,0
39,0
4,105
21,0
21,0
11,0
8,0
8,0
38,0
38,0
4,2
47,3
31,1
38,0
24,1
43,0
27,0
39,0
36,100
11,0
44,1
8,0
23,0
38,0
17,0
27,6
35,0
6,0
6,0
11,0
11,11
38,0
21,0
22,0
48,0
46,2
13,0
11,0
8,0
21,0
39,0
24,2
21,0
22,0
7,5
48,14
8,3
4,0
6,0
48,2
44,1
11,0
39,0
28,0
35,0
24,10
45,13
8,0
11,12
44,0
8,1
33,0
45,1
21,0
4,0
39,0
8,0
27,4
8,3
11,3
48,0
45,1
44,2
6,0
22,0
39,0
13,0
9,0
46,0
24,0
48,33
48,0
21,0
4,0
48,0
7,0
38,0
8,1
5,2
48,1
4,1
24,0
22,0
45,5
45,3
39,1
11,30
27,0
48,3
43,0
18,11
46,0
9,1
44,1
31,0
39,0
21,1
21,0
4,0
46,1
21,0
4,0
8,1
44,1
46,0
11,1
39,0
38,0
39,0
8,0
16,0
43,0
44,6
11,0
39,0
4,0
45,0
16,0
38,0
48,0
11,0
26,0
38,0
22,0
6,4
4,0
44,1
8,0
8,0
44,0
8,1
48,1
24,0
38,1
39,0
8,0
39,0
48,0
34,0
24,0
16,4
39,0
38,15
22,0
44,0
31,0
44,0
24,0
45,1
11,0
48,2
11,0
22,0
46,0
7,0
7,0
48,12
4,0
46,0
39,0
24,1
24,1
21,0
45,0
20,0
7,5
38,0
8,2
8,0
8,0
8,0
24,10
21,0
38,0
21,0
21,0
45,0
35,0
38,3
24,0
22,0
8,0
39,0
11,2
17,0
43,0
38,0
39,0
38,0
8,10
46,1
24,0
29,1
38,1
1,0
39,0
9,3
4,25
34,0
38,0
19,0
39,0
44,1
22,0
48,0
11,0
4,6
8,10
11,0
8,1
38,0
4,0
8,4
24,0
38,0
21,0
8,1
27,1
25,0
44,2
4,2
45,0
11,12
8,0
8,0
38,3
30,0
48,0
39,1
4,0
27,0
16,4
8,0
21,0
4,0
11,0
44,1
38,0
27,0
48,11
39,0
21,0
15,0
46,0
35,3
33,4
45,6
8,0
36,4
43,0
18,0
31,0
4,0
48,0
48,0
35,0
44,0
8,0
48,0
11,0
11,0
36,7
27,0
8,1
8,0
22,0
44,0
4,0
39,0
17,0
44,0
39,0
8,1
48,0
43,0
8,0
3,0
48,3
48,0
39,1
45,0
35,0
31,0
24,0
8,1
11,0
45,1
39,1
24,1
48,0
27,0
8,0
39,0
8,0
9,0
8,0
24,4
46,2
35,1000
22,0
45,0
48,0
4,0
48,0
8,0
44,0
11,10
36,0
48,0
48,0
11,0
48,0
48,19
22,0
46,0
38,0
28,0
8,1
22,0
23,0
4,7
4,0
44,0
21,0
13,0
6,10
8,1
8,10
38,0
17,1
14,0
40,0
8,0
8,0
48,0
8,0
16,5
8,0
1,0
16,0
21,0
22,0
48,1
24,1
45,0
39,0
16,0
38,0
4,1
33,0
44,1
4,0
43,0
4,0
24,1
4,3
43,0
17,0
28,0
4,1
17,0
38,0
48,0
39,0
11,2
1,2
8,0
21,0
11,1
8,0
4,0
8,0
27,4
38,0
48,1
16,0
11,0
17,0
27,0
8,2
24,5
46,1
11,5
39,0
8,0
5,41
48,0
39,0
38,1
21,0
39,0
39,0
12,0
44,0
34,0
27,0
27,0
38,3
11,5
8,0
38,2
35,0
39,0
46,0
6,4
21,0
11,0
45,404
48,0
8,0
45,0
22,0
38,1
21,0
38,0
16,0
45,0
22,0
21,0
24,1
38,0
38,1
8,0
38,0
7,14
46,0
8,2
11,7
43,0
31,0
8,0
22,0
38,0
46,0
39,0
46,0
44,2
44,3
24,0
9,0
4,0
9,0
38,0
24,0
8,0
8,1
38,7
44,0
4,10
11,7
4,0
17,0
33,10
8,0
48,0
8,3
2,0
6,55
8,2
8,2
45,5
11,0
22,0
18,0
11,15
27,2
44,1
26,1
39,0
8,0
9,0
48,4
11,0
48,0
8,0
8,0
11,4
8,5
28,0
8,0
8,2
31,2
16,0
17,0
38,0
48,0
48,0
39,0
35,0
11,0
39,0
27,0
22,0
35,0
43,15
22,0
48,0
46,0
45,7
21,0
39,1
21,0
4,1
8,0
11,7
46,1
8,0
33,15
4,0
47,0
8,1
6,0
6,10
39,0
11,0
11,5
44,0
48,0
48,2
21,0
38,0
11,0
31,0
48,10
4,7
31,0
16,0
39,0
8,0
48,0
38,0
28,1
8,1
39,0
45,0
11,0
8,2
4,1
8,0
23,0
4,36
27,0
48,0
39,0
38,0
27,0
33,0
4,0
4,0
16,25
4,0
8,0
4,0
11,0
8,1
8,0
6,5
11,7
8,0
8,0
48,0
47,6
46,0
3,0
8,1
38,15
11,18
11,0
8,0
22,0
24,7
4,6
11,39
8,5
43,0
38,0
4,0
27,1
27,2
3,3
23,1369
39,0
8,0
8,5
22,0
16,0
38,10
11,13
39,0
39,0
15,3
46,2
5,0
44,0
39,0
13,0
28,0
48,0
16,10
31,11
18,0
21,0
48,7
22,0
8,3
6,0
39,0
17,0
46,1
8,2
33,0
8,0
27,4
8,4
21,0
22,0
38,0
38,0
24,1
48,0
39,0
24,0
38,0
4,0
21,0
8,1
8,13
22,2
36,17
8,4
12,17
16,0
8,0
8,0
36,20
8,0
48,0
11,4
12,1
4,0
48,0
21,0
22,0
5,0
45,0
1,0
39,0
44,0
22,0
33,3
39,0
27,0
4,0
24,1
11,0
28,0
7,20
48,0
8,4
44,9
22,0
3,0
48,0
46,11
43,0
24,0
31,1
48,0
11,0
8,0
42,0
8,8
8,1
43,0
27,16
21,1
8,0
11,2
39,0
33,10
6,0
39,0
35,100
24,0
8,0
45,0
21,0
35,0
11,1
24,0
46,0
22,0
47,0
46,17
35,2
11,1
9,5
38,0
19,0
39,0
8,1
8,0
48,0
8,0
24,0
16,2
21,0
8,0
4,0
4,0
48,11
22,0
2,0
33,17
22,0
21,0
27,15
38,0
44,3
45,0
21,0
44,3
22,0
8,0
35,0
8,0
6,1
21,0
48,0
9,0
8,0
39,0
39,0
16,0
8,1
22,0
33,0
21,0
8,0
3,3
34,0
8,0
6,12
38,1
11,0
8,2
8,1
39,0
33,0
8,0
4,0
3,0
8,0
21,0
22,0
39,1
44,1
8,0
4,0
16,1
43,0
35,145
4,0
8,0
4,2
11,10
48,0
39,0
22,0
38,0
11,1
4,19
16,48
29,0
4,40
8,0
38,1
24,0
8,0
46,0
19,0
38,0
11,1
39,0
8,10
22,0
48,0
4,0
27,0
8,0
48,0
48,0
39,0
8,0
48,45
45,11
27,0
39,0
27,10
8,0
6,80
8,0
39,0
26,0
11,0
5,16
27,10
39,0
11,0
21,0
11,34
11,1
22,0
35,0
38,0
46,6
6,30
16,1
48,0
48,0
24,0
21,0
11,0
16,0
22,0
22,0
43,2
4,0
8,1
11,4
4,2
31,0
3,0
39,0
4,64
4,0
48,0
8,0
39,0
11,0
27,3
8,0
38,8
44,1
46,2
16,2
11,0
42,0
48,0
39,0
18,0
8,0
48,0
21,0
11,1
16,0
24,0
8,3
4,0
48,0
8,0
18,1
24,1
11,8
8,0
22,0
8,45
48,0
7,1
11,1
46,0
11,0
21,0
48,90
48,7
8,3
16,0
16,0
48,7
40,1
24,2
8,0
11,7
34,0
38,0
11,6
16,1
24,0
8,0
8,0
9,1
45,0
8,0
31,0
24,0
44,0
8,0
15,12
8,1
22,0
31,0
4,0
48,0
46,0
48,0
4,0
8,0
39,1
22,0
48,0
5,0
8,0
18,0
44,0
4,0
8,0
22,2
48,0
38,0
20,0
43,0
4,1
8,0
21,0
38,0
8,1
6,0
31,43
48,0
8,0
8,5
8,0
11,0
48,1
45,2
44,5
8,1
48,0
46,0
8,1
34,0
34,0
8,0
3,1
22,0
38,2
16,3
11,0
17,0
8,0
15,4
28,2
22,0
44,8
8,2
22,0
38,0
8,0
11,15
22,0
46,0
39,0
29,0
29,0
6,57
48,0
45,0
3,15
38,2
11,0
16,0
8,0
9,0
4,0
22,0
38,0
35,22
12,0
48,0
8,0
13,0
8,50
8,0
8,2
48,0
39,0
21,0
44,0
21,0
42,0
22,0
4,30
24,0
8,1
48,1
4,1
46,20
46,0
38,0
3,0
8,0
8,0
17,1
39,0
24,1
46,2
24,0
19,0
38,0
38,0
9,5
26,0
21,0
28,0
29,0
24,4
35,0
8,0
11,12
8,0
29,0
21,0
1,1
22,0
45,0
42,0
11,12
8,0
8,0
38,1
11,0
21,0
3,0
44,1
8,0
21,1
48,0
4,17
38,0
4,25
32,0
22,0
45,6
8,1
24,0
32,0
8,1
11,0
21,0
48,0
21,0
16,1
16,1
8,5
38,0
8,0
31,1
28,1
35,0
38,0
48,1
18,0
8,0
6,0
33,1
47,7
35,0
39,0
8,0
11,0
11,13
13,1
22,0
11,0
11,0
6,13
17,0
39,0
43,0
27,9
38,0
8,1
8,0
4,0
48,0
27,0
4,0
38,0
11,23
16,0
8,0
11,0
4,1
4,0
8,0
45,0
46,0
43,0
38,1
38,5
14,0
38,0
39,0
21,0
4,0
8,0
18,0
8,1
26,0
11,0
11,0
27,0
1,0
8,1
8,0
39,0
8,0
38,0
22,0
11,0
11,0
22,0
39,0
16,1
11,17
31,0
8,6
21,0
38,1
17,2
38,0
39,0
11,0
4,0
9,0
45,0
39,0
8,0
11,0
48,1
8,7
4,2
28,0
8,0
11,2
43,0
43,0
21,0
21,0
38,1
4,0
39,0
29,0
45,3
26,0
22,0
39,0
39,0
46,0
19,0
6,4
8,0
21,0
39,0
45,5
48,18
48,5
8,0
8,0
21,0
11,20
46,1
8,0
11,0
8,0
7,70
48,1
8,0
42,0
46,0
11,0
39,0
48,0
24,0
8,1
5,2
11,0
38,1
8,0
24,0
8,1
8,0
38,5
33,0
24,0
48,24
8,0
35,0
8,0
24,0
11,0
8,0
44,0
36,0
8,0
48,0
48,0
8,0
11,5
17,0
8,3
21,0
8,0
45,1
21,0
21,0
6,3
39,0
8,0
27,1
6,0
8,4
8,0
48,0
22,0
44,2
4,0
46,4
39,0
11,24
24,0
8,0
4,0
46,0
35,1000
38,0
48,0
4,46
24,0
1,3
48,0
8,0
31,7
8,0
11,0
27,12
39,0
8,0
21,0
8,0
8,4
24,0
39,0
48,0
4,0
22,0
44,0
48,0
8,0
8,5
24,0
8,0
11,0
8,0
46,0
21,0
46,0
24,1
4,1
39,0
21,1
8,1
48,0
8,0
6,4
4,0
8,0
24,0
8,3
38,0
33,3
8,0
8,0
9,0
43,0
4,7
35,0
33,0
24,0
8,0
38,0
1,1
39,0
38,0
9,0
8,0
22,0
39,0
21,0
46,1
22,0
24,2
16,3
31,0
38,0
38,0
43,0
48,1
4,2
11,10
44,1
39,0
11,8
31,0
31,0
33,0
38,7
38,0
39,0
8,1
44,35
48,0
46,1
8,0
8,0
46,1
11,10
11,0
42,0
39,0
39,0
45,2
48,1
43,0
22,0
38,0
22,0
11,0
28,0
38,0
11,13
33,0
34,0
39,0
46,0
38,0
27,0
27,0
22,0
11,0
41,0
8,0
48,0
8,1
8,3
27,0
24,0
17,0
6,10
31,0
48,0
11,0
3,0
11,7
22,0
28,0
8,0
16,1
11,3
47,1
8,2
4,0
16,13
43,0
8,1
11,4
8,0
44,0
4,0
8,5
22,0
8,0
11,0
45,3
31,0
22,0
39,0
4,0
33,0
48,0
31,0
18,0
46,0
8,4
8,0
27,32
28,0
8,1
27,1
27,0
39,0
21,0
6,0
22,0
38,0
46,0
44,0
8,0
39,0
8,1
24,1
18,1
8,2
33,0
22,0
27,0
11,10
8,0
8,5
19,0
38,0
11,3
4,0
11,1
39,0
47,0
1,0
38,0
8,0
24,0
11,2
11,13
8,0
24,0
22,0
8,0
28,0
11,0
26,0
11,0
48,1
8,0
11,0
4,0
11,0
21,0
8,2
24,0
8,0
48,0
44,0
38,0
4,0
8,2
48,0
24,0
4,47
24,0
3,0
45,0
39,0
38,0
31,0
16,0
18,0
20,10
38,0
40,0
44,0
38,0
22,0
48,0
46,0
48,0
22,0
38,0
8,1
39,1
8,2
46,2
8,0
24,1
35,0
16,50
39,0
24,8
27,0
21,0
46,0
8,0
48,4
21,0
38,0
48,0
27,0
13,0
48,0
24,1
38,0
4,5
33,0
27,3
11,0
8,0
4,1
9,0
8,1
46,0
3,0
38,0
4,0
21,0
44,0
45,4
48,0
46,3
48,6
46,0
46,0
43,0
9,0
8,0
48,0
11,0
24,0
22,0
48,1
16,3
1,0
11,68
22,0
21,0
4,3
9,5
46,0
8,0
8,0
38,0
33,0
8,0
8,6
3,85
42,1
38,0
1,1
48,1
4,2
35,24
7,0
11,2
11,0
27,4
11,0
46,0
8,1
8,0
44,0
24,0
48,0
24,0
11,0
4,0
35,0
16,7
48,0
9,0
8,7
4,0
48,2
22,0
21,0
27,10
22,0
21,0
7,0
31,0
39,0
11,0
22,0
43,0
48,0
8,1
47,0
22,0
7,3
4,72
11,0
21,0
38,0
39,0
8,1
39,0
24,0
8,1
8,2
22,0
28,0
33,0
45,6
29,0
45,7
11,0
8,0
11,1
9,0
9,0
8,0
22,0
8,2
8,0
22,0
17,0
46,0
5,0
21,0
8,0
4,10
4,1
48,0
31,0
22,0
24,0
19,0
39,0
21,0
6,31
11,0
8,0
16,0
8,0
11,0
16,0
1,0
29,0
48,1
35,0
38,5
26,0
48,0
43,0
39,0
22,0
24,1
8,0
4,0
11,0
8,0
42,0
8,0
48,0
27,2
11,0
48,12
39,0
28,0
38,1
4,0
22,0
24,1
39,0
33,0
27,6
39,0
46,0
21,0
4,3
4,0
4,0
4,3
4,1
24,21
46,0
8,8
39,0
46,0
44,2
6,0
7,0
8,38
38,0
39,0
11,0
11,0
16,0
11,0
18,0
41,0
39,0
8,0
48,0
26,0
39,0
11,0
27,0
39,0
11,0
11,0
11,2
4,3
39,0
8,1
21,0
27,3
24,3
36,0
4,3
8,0
45,0
28,0
22,0
46,5
11,0
44,2
48,0
21,0
38,0
11,3
24,0
9,0
6,0
22,0
48,14
6,0
22,0
3,0
44,2
8,1
39,0
11,0
11,0
22,0
8,1
48,0
39,0
16,0
8,0
48,2
31,0
11,0
43,0
38,0
4,0
4,32
8,0
8,0
33,1
8,0
8,11
11,2
18,0
11,31
38,0
8,0
24,0
4,6
8,0
22,0
4,11
45,0
46,0
8,0
43,0
24,0
38,4
31,7
44,13
48,0
4,2
4,0
19,0
47,0
8,0
31,0
47,0
39,0
29,6
21,0
8,0
8,0
1,0
11,0
43,0
4,0
38,1
6,0
11,0
41,10
8,0
27,1
21,0
21,0
8,0
8,1
8,0
22,0
32,3
48,0
11,0
39,0
42,0
11,0
8,0
22,0
8,0
39,0
4,42
8,1
48,7
27,0
31,2
48,1
4,0
11,0
8,0
4,0
8,1
8,0
47,0
32,0
48,0
22,0
4,1
8,0
24,0
46,0
11,0
31,10
11,5
16,0
39,0
21,0
8,0
46,2
21,0
4,0
44,0
48,2
8,1
18,0
11,0
8,10
22,0
8,1
24,0
45,22
11,1
16,0
38,0
8,0
47,2
8,1
9,60
39,1
35,0
39,0
40,0
31,0
44,6
44,1
8,0
39,0
38,0
22,0
39,0
8,0
44,2
44,128
38,1
24,30
8,1
6,0
22,0
44,0
48,0
9,0
8,1
11,0
39,0
6,3
11,0
31,53
43,0
38,0
39,0
46,0
38,12
48,0
21,0
4,0
46,0
46,5
4,0
48,0
9,0
23,1
4,0
38,0
22,0
44,0
43,0
11,0
44,0
4,0
1,12
39,0
39,0
38,0
8,4
8,0
16,2
48,0
8,2
16,4
38,0
8,1
4,1
11,50
7,1
24,1
45,1
22,0
22,0
8,0
11,0
4,0
8,0
31,0
11,0
46,0
38,2
35,0
8,2
8,1
6,7
11,0
11,0
39,0
6,18
39,0
22,0
48,19
35,1000
35,4
48,0
45,2
45,37
22,0
46,0
8,0
8,1
8,2
8,0
35,50
26,0
39,0
4,0
46,3
6,0
11,0
44,0
11,0
33,0
4,0
3,0
27,0
48,3
48,28
39,0
38,0
6,6
5,0
31,0
35,0
8,0
33,0
21,0
39,0
22,0
45,13
8,3
6,8
11,1
38,0
9,0
8,1
8,1
8,0
22,0
22,0
1,0
48,4
8,0
29,0
4,1
21,0
9,0
8,15
16,1
23,0
12,15
4,0
38,0
21,0
44,0
16,0
10,0
8,1
8,4
8,0
22,0
8,1
44,0
11,0
28,0
22,0
31,51
4,0
44,1
39,0
38,0
27,0
38,0
1,0
38,0
11,0
24,0
45,31
46,0
22,0
38,0
35,0
4,9
46,0
39,0
48,0
18,0
8,0
8,0
9,0
44,1
46,1
36,63
39,0
39,0
38,0
22,0
48,0
46,0
48,100
48,0
46,1
4,0
46,2
2,0
9,200
48,25
16,3
31,1
45,0
38,0
21,0
48,0
4,0
8,0
8,0
35,0
27,3
17,0
8,1
24,0
24,15
8,1
8,0
8,0
8,2
24,0
39,0
4,0
8,0
38,0
29,0
22,0
9,1
1,0
24,0
21,0
24,0
8,0
38,0
38,120
16,1
18,0
46,0
45,0
48,0
44,2
6,0
23,0
36,0
38,0
31,2
3,0
48,0
4,2
8,0
4,1
39,0
8,0
38,0
10,0
8,0
24,35
8,0
38,1
48,0
4,0
12,0
46,0
46,0
21,0
38,1
4,3
8,0
46,0
48,1
8,0
11,1
21,0
8,0
8,0
1,0
8,1
8,0
8,0
7,18
46,0
4,27
46,0
5,1
38,1
16,0
19,0
4,50
39,0
9,0
22,0
48,0
21,0
8,0
8,14
12,0
11,0
22,0
11,11
46,0
38,0
8,0
8,0
8,0
24,0
24,0
45,0
21,0
27,2
27,24
48,0
8,5
8,0
47,16
38,0
27,0
39,0
8,0
44,0
4,5
24,1
8,2
29,0
43,0
9,4
16,1
46,1
16,2
48,0
46,10
38,0
44,0
46,3
22,0
26,0
16,0
11,0
46,2
24,0
21,0
12,100
48,0
38,2
16,8
8,0
6,9
27,9
22,0
4,10
33,2
8,5
21,0
16,3
21,0
19,0
22,0
39,0
29,0
21,0
1,0
22,0
8,0
8,1
44,1
48,1
8,0
38,0
11,0
39,0
48,0
21,0
24,0
38,6
33,0
38,0
21,0
8,1
43,0
4,6
11,7
39,0
4,4
24,8
21,0
39,0
22,0
8,0
8,0
27,1
21,0
45,8
11,0
24,0
45,0
4,20
28,0
35,3
35,0
8,0
4,5
8,3
35,0
35,0
46,8
39,0
43,0
11,2
24,0
39,0
48,0
48,0
44,0
8,5
8,2
21,0
11,0
4,40
48,0
24,0
24,1
18,0
12,1
11,8
8,0
8,1
44,0
8,0
4,10
46,0
15,0
21,0
48,6
8,0
1,0
11,0
16,7
39,0
31,0
45,5
11,0
8,0
11,1
27,1
5,0
44,0
8,0
8,1
44,2
43,0
6,0
11,0
16,4
45,30
11,2
8,0
8,0
48,0
48,0
43,0
8,0
8,0
22,0
38,0
36,0
8,0
8,0
8,1
39,0
3,0
12,11
8,0
22,0
21,0
8,0
1,0
18,0
39,1
48,3
8,4
21,0
4,7
16,0
48,0
1,1
23,0
38,2
35,1
33,0
24,0
38,0
31,0
38,0
44,3
48,1
8,0
46,1
46,0
8,0
44,0
24,0
11,0
21,0
48,0
13,0
21,0
38,0
43,0
39,1
8,0
27,25
35,0
27,2
27,0
22,0
6,5
38,1
4,2
22,0
38,0
48,0
4,0
8,0
8,0
10,0
31,38
8,4
28,0
4,0
22,0
4,21
31,0
18,1
8,0
8,5
44,0
31,1
31,0
22,0
46,0
4,21
21,0
9,0
32,50
8,0
9,2
4,0
4,1
39,0
42,0
22,0
48,3
22,0
39,0
4,100
21,0
24,0
8,0
8,0
17,0
8,0
16,9
21,0
8,0
27,0
28,0
21,0
35,0
4,2
8,1
48,8
39,0
46,0
11,45
33,0
34,0
39,0
8,12
29,0
1,0
22,0
11,2
33,1
31,4
21,0
42,0
39,0
34,0
8,1
39,0
11,0
11,1
44,0
37,1
45,2
24,0
39,0
9,8
44,2
48,1
33,0
39,0
8,0
22,0
38,1
8,0
27,0
38,0
11,1
21,0
8,2
43,0
31,0
11,11
45,2
39,0
48,3
44,1
38,0
48,0
4,0
46,4
48,0
46,0
11,2
39,0
46,0
34,0
31,0
46,0
35,0
38,0
46,0
6,7
39,1
4,4
39,0
38,0
8,0
39,0
8,0
16,0
11,2
46,0
46,0
16,1
45,0
21,0
45,0
31,1
4,0
1,0
24,1
8,1
46,0
8,0
8,0
11,1
38,0
48,0
38,0
34,0
22,0
39,0
11,67
39,0
46,0
23,0
8,0
22,0
11,0
8,0
11,0
42,0
8,0
31,0
16,0
21,1
1,0
8,1
29,0
35,0
24,0
39,0
8,0
38,37
8,0
38,0
19,0
39,0
43,0
8,0
8,0
48,6
8,0
48,0
9,0
38,0
45,6
8,1
8,0
43,0
39,0
8,0
2,0
44,0
39,0
8,1
9,30
24,0
39,0
8,0
21,0
39,1
48,0
34,0
8,2
39,0
8,2
22,0
8,0
8,0
11,0
48,1
27,4
21,0
2,0
27,0
44,0
8,1
48,4
39,0
36,15
22,0
21,0
38,0
4,0
4,1
16,8
46,7
29,0
7,0
1,1
48,13
12,1
4,8
43,0
21,0
44,0
11,0
8,10
19,0
22,0
11,0
44,0
27,0
11,0
38,0
48,2
38,0
11,0
39,0
16,1
24,10
4,0
48,4
6,25
39,0
45,0
47,0
1,3
8,1
24,0
21,0
21,0
4,0
27,1
18,0
8,0
8,0
4,0
39,0
24,0
44,0
28,0
40,0
44,0
8,0
39,0
4,0
11,0
8,0
38,0
22,0
34,0
48,4
48,0
47,0
21,0
46,0
38,0
22,0
24,2
6,2
8,1
38,0
40,0
47,36
45,0
48,0
1,0
46,0
46,0
11,0
8,0
39,1
16,0
8,0
22,0
22,0
8,0
48,1
48,40
21,0
8,0
39,0
22,0
28,0
20,0
11,0
1,0
8,3
24,0
22,0
39,0
24,0
39,0
18,0
8,0
35,0
48,6
44,0
45,0
38,0
4,3
18,0
1,0
16,0
27,0
21,0
5,0
8,0
4,0
11,2
31,1
24,0
44,0
16,0
48,0
21,0
46,1
48,0
36,0
8,0
46,0
11,0
8,0
43,0
5,1
4,0
46,1
8,3
43,0
39,0
31,0
46,0
48,0
44,0
8,1
21,0
39,0
27,0
4,0
44,10
8,2
44,2
39,1
11,0
39,0
8,1
27,1
11,0
42,0
22,0
21,0
21,1
38,0
8,0
45,1
8,0
39,0
24,0
22,0
5,0
22,0
9,11
48,0
8,1
8,0
45,0
39,0
39,0
31,4
29,0
8,45
23,0
11,18
35,0
39,0
16,2
8,0
44,0
16,0
24,0
21,0
31,8
48,0
8,0
8,0
7,1
4,9
42,1
22,0
48,0
45,0
48,0
33,0
45,0
4,0
8,8
38,2
48,0
46,2
21,0
11,3
38,0
8,1
11,1
35,0
48,0
4,0
21,0
44,3
