event_date,country_id,latitud,longitud,fatalities
2011-05-15,24,30.51667,18.56667,0
2015-11-15,31,7.71773,28.00713,0
2015-10-16,2,-26.95,31.01667,1
1999-12-29,48,-2.5,28.8667,0
1998-05-04,22,9.4,-11.1,0
2013-08-04,48,-1.1869,29.44613,3
2005-06-06,6,9.03333,38.7,0
2008-06-13,21,-17.8663,30.9272,0
2001-05-20,3,8.27,-10.31,0
2007-06-27,16,36.63633,3.26654,0
2013-12-17,38,31.03637,31.38069,0
1997-10-02,21,-17.8333,31.05,0
2012-02-21,8,3.21437,43.19805,2
2013-01-27,31,6.79433,33.12967,3
2009-03-18,8,4.73598,45.20427,1
2012-02-26,43,36.61691,8.96685,0
2013-01-31,31,9.25252,29.78826,3
2015-03-11,27,3.52403,16.04494,0
2015-01-07,8,2.61945,44.89357,7
2013-06-16,46,-1.28333,36.81667,0
2012-09-06,4,15.11684,24.21691,45
2012-12-22,27,6.13894,20.77787,0
2002-03-13,21,-18.2166,28.9333,0
2013-05-31,39,-26.20227,28.04364,0
2001-12-31,21,-17.8333,31.05,0
2002-03-23,39,-33.30422,26.53276,0
2011-11-08,8,2.22043,45.22585,0
2002-06-10,16,36.8,5.7667,1
2015-02-15,11,12.49303,13.20914,17
2014-06-08,48,-3.30108,28.10044,0
2014-03-06,8,2.06777,45.35,0
1998-12-26,22,8.73308,-12.76907,0
2014-07-13,24,32.08333,20.26667,0
2004-03-03,9,6.41667,-5.91667,8
2003-09-25,44,1.93333,33.66667,1
2015-02-21,31,3.60188,32.08305,0
2015-09-28,4,12.72364,24.90286,0
2015-08-31,11,9.92849,8.89212,0
2013-09-21,8,2.04803,45.32,2
2001-03-13,43,36.81897,10.16579,0
2015-01-22,38,30.07708,31.28591,0
2010-06-24,8,2.04393,45.3,1
2010-03-16,11,9.08333,7.53333,0
2013-09-12,4,13.62639,25.35594,0
2010-08-12,39,-29.55917,30.39164,0
2000-12-28,45,-3.3772,29.358,0
2000-04-03,43,36.81897,10.16579,0
1998-10-29,48,-4.325,15.32222,1
2014-02-13,46,-0.52731,34.45714,0
2011-12-24,8,6.76924,47.43061,10
2002-09-25,21,-15.75,29.33333,0
2013-10-23,38,31.20168,29.94458,0
2015-03-30,8,2.02053,45.28967,0
2013-05-28,4,12.05557,24.89058,0
2014-05-27,3,6.31,-10.8,0
2012-10-04,11,8.16667,9.58333,3
2008-05-20,8,3.11718,43.6469,0
2015-01-28,39,-33.92528,18.42389,0
1999-08-04,48,-4.0,28.75,0
1999-02-15,22,9.12282,-12.91688,0
2001-07-21,45,-4.3442,29.5936,5
1998-11-02,45,-3.3772,29.358,0
2008-02-21,21,-17.87571,31.09207,0
2010-12-28,43,36.34694,10.3325,1
2008-03-08,46,3.3167,37.0667,2
2011-01-24,48,0.49658,29.46542,0
2006-04-02,44,2.70694,32.05028,1
2000-12-25,48,0.47,20.97,0
2000-04-01,22,9.16667,-11.4,0
2014-04-24,38,30.10882,31.37924,0
2005-11-05,4,4.7762,33.58286,1
2011-10-13,48,1.56667,30.25,0
1998-02-05,46,-1.28333,36.81667,0
2011-10-26,48,-4.325,15.32222,0
2013-10-20,46,-3.36109,39.71125,1
2013-08-22,8,4.75,45.2,0
2015-02-09,4,10.78111,34.19417,4
2011-02-01,48,4.72173,27.67558,1
2006-01-14,11,12.00012,8.51672,1
2001-05-15,22,8.8118,-12.67627,0
2012-07-15,4,12.84382,24.69889,2
2012-04-29,48,-1.58278,28.98611,0
2014-05-23,4,11.46186,26.12583,14
2002-03-19,16,36.69061,3.58912,6
2014-07-27,38,30.60427,32.27225,1
2001-09-21,4,8.46239,25.68095,0
1997-06-30,6,7.05,38.46667,24
2014-10-11,3,5.8808,-10.0466,0
2011-09-06,11,9.17583,7.18083,6
2012-09-07,46,-2.50974,40.29766,0
2014-05-13,4,15.57253,32.53635,0
2011-02-13,38,30.05,31.25,0
2015-10-11,38,30.08843,31.28351,0
2011-02-01,48,-1.46138,28.5245,0
2014-10-21,8,6.24178,46.3072,0
2009-02-27,8,2.06516,45.39,2
2013-08-13,8,2.78088,45.49682,0
2000-05-01,22,9.12282,-12.91688,0
2010-04-06,38,30.04442,31.2357,0
2006-09-01,30,0.3901,9.4544,0
2015-05-17,8,-0.36029,42.54626,0
2014-08-02,48,2.4357,21.48622,2
2009-06-09,16,32.82648,3.76689,0
1998-06-15,6,8.967,38.6,0
2009-05-22,4,6.79433,33.12967,5
2001-07-06,46,3.50937,39.05276,3
2002-08-02,11,6.31625,8.11691,10
2011-08-10,39,-34.03779,19.56224,0
2011-02-10,43,36.81897,10.16579,0
2010-03-30,27,8.412,20.648,0
2000-08-28,45,-2.6003,30.1394,4
2015-05-06,31,6.81868,29.69952,1
2015-01-09,38,31.13159,33.79844,0
2004-09-06,44,3.05,33.2167,0
2007-03-13,8,2.04139,45.33372,0
2014-01-22,46,-0.53333,37.45,0
2014-11-26,49,-24.41667,26.15,0
2015-04-04,11,5.33157,6.70269,1
2011-02-20,24,32.8925,13.18,10
2003-03-31,11,6.45306,3.39583,0
2003-07-01,8,2.04139,45.33372,1
1999-12-11,35,-17.8833,19.7666,20
2015-05-13,38,31.2878,34.2369,1
2010-01-12,8,4.73598,45.20427,15
1998-12-15,22,8.86141,-11.8131,0
2003-05-19,27,4.36197,18.58664,0
2015-05-27,48,-5.89583,22.41778,0
2014-10-15,39,-28.73333,24.76667,0
2009-09-01,8,6.24178,46.3072,2
2010-03-30,8,1.71305,44.76388,0
2001-02-03,21,-17.86778,31.05611,0
2015-11-30,48,0.82614,29.56547,9
2012-12-24,9,5.34111,-4.02809,0
2000-01-28,48,3.53822,18.72236,0
2013-11-11,46,-1.28333,36.81667,1
2000-09-26,35,-9.4833,16.85,0
2003-12-17,46,-0.53333,34.4,0
2012-05-28,38,29.97371,32.52627,0
2014-03-06,16,36.7525,3.04197,0
2005-08-04,21,-17.8333,31.05,0
1999-07-30,35,-12.7761,15.7391,0
2012-05-14,8,3.11718,43.6469,0
2009-01-16,11,4.77742,7.0134,0
2008-01-22,16,36.7525,3.04197,0
2013-09-20,34,-22.57,17.0836,0
1998-03-24,3,6.31,-10.8,0
2015-10-06,48,-1.4,28.81667,4
2006-08-04,26,-6.16285,39.19173,0
2011-07-21,15,5.55602,-0.1969,0
2015-04-11,48,1.56667,30.25,0
2012-08-24,48,-1.41306,29.37306,0
2014-02-21,38,30.06667,31.3,0
1998-11-02,39,-33.92528,18.42389,0
2011-09-18,21,-20.2,32.6167,0
2001-01-15,44,3.4464,31.2703,0
2014-09-11,24,32.11673,20.07598,0
2013-07-27,38,30.06667,31.3,0
2013-03-13,8,2.0095,45.25,1
2001-07-01,21,-19.6666,30.0,0
2012-04-28,8,2.7301,41.19221,0
2005-04-08,44,2.95702,32.58991,1
2001-07-05,22,9.4301,-11.3642,0
2015-10-03,4,11.93966,23.07497,0
2011-05-24,8,2.04555,45.34,0
2001-03-18,46,-0.9,34.88,0
2011-02-05,38,30.05,31.25,0
2014-08-31,24,32.68333,13.18333,0
2008-04-30,8,2.70383,45.5172,0
2008-03-17,39,-28.88333,29.31667,0
2001-07-15,22,8.54707,-10.95221,0
2009-10-20,6,8.86972,43.16167,57
2000-11-06,47,13.52,2.12,0
2015-06-23,24,32.64861,14.26191,1
1998-06-16,35,-7.6166,15.05,0
1997-07-15,35,-8.83833,13.23444,10
2014-02-15,31,10.04,33.58,10
2013-01-10,33,14.48909,-4.19283,0
2012-06-29,4,15.57253,32.53635,0
2008-08-18,46,-1.50361,40.0333,0
2006-01-27,4,13.62639,25.35594,0
1997-08-16,11,7.46667,4.56667,0
1999-12-12,44,0.8167,30.0667,0
2013-03-21,11,12.00012,8.51672,0
2007-04-14,36,13.829,20.832,0
2012-08-20,4,12.75,22.5833,0
2014-03-16,8,-0.36029,42.54626,0
2015-01-14,4,12.50521,24.28546,0
2012-07-24,11,5.63506,5.88956,1
2013-07-30,11,8.18333,9.75,5
2002-12-05,44,2.8333,33.3333,28
2013-06-10,39,-34.08401,18.82113,0
2010-02-07,8,2.04139,45.33372,0
2014-07-04,48,-2.08721,28.64636,0
2011-04-07,11,10.52224,7.43828,1
2002-02-26,21,-20.15,28.58,1
2006-05-10,16,36.76639,3.47717,1
2015-01-29,24,32.89171,13.19396,0
2007-01-29,4,4.41818,32.57668,6
2014-02-05,31,6.55454,30.49994,2
2014-03-11,11,7.8155,8.8604,0
2005-08-25,44,3.0303,33.3889,7
2011-05-19,48,-2.468,28.8202,1
2000-06-30,22,8.54172,-12.21024,0
2006-07-04,45,-4.3436,29.5988,0
2012-01-09,48,3.78439,29.78825,0
2002-12-01,9,8.28333,-7.68333,0
2012-02-14,46,3.15,35.03333,1
2015-11-24,33,16.7667,-3.0167,1
2012-05-01,8,2.04936,45.31986,0
2010-09-06,8,10.99013,49.05684,1
2015-05-10,16,36.9,7.76667,0
2003-11-20,44,2.235,32.9097,1
2002-06-25,44,3.27833,32.88667,2
2000-11-24,5,9.18,-10.1,100
2006-07-28,45,-3.3772,29.358,0
2013-07-23,4,12.37253,23.13754,12
1998-06-15,22,8.41872,-10.35747,0
2012-01-15,21,-17.85806,31.03722,0
2014-08-20,31,6.0581,29.93668,1
2001-01-26,26,-6.1666,39.3333,2
2015-10-14,27,4.99282,19.97361,0
2014-05-24,8,4.12303,43.89012,3
2013-06-02,16,36.75,5.0833,0
1998-02-13,22,9.08333,-12.75,0
2014-10-18,11,10.56432,13.52786,1
1997-11-15,10,-4.26,15.28,0
2015-08-26,11,4.96667,8.33333,0
2002-11-17,3,8.27,-10.31,0
2014-09-10,31,4.86086,31.61782,0
2008-05-30,4,9.59525,28.43493,0
2008-08-06,39,-33.92528,18.42389,0
2014-04-29,39,-22.95,30.4833,0
2014-10-14,6,9.03333,38.7,0
2014-03-29,4,13.05973,25.18944,0
2010-03-10,11,9.08333,7.53333,0
2011-07-31,8,2.03373,45.34,1
2015-11-09,8,2.04139,45.33372,1
2013-04-15,46,-1.28333,36.81667,0
2015-03-07,24,28.54445,17.55646,11
2002-10-30,10,-4.27,14.38,1
2009-08-03,16,36.74413,3.90045,0
2015-10-05,24,32.7571,12.72764,0
2011-08-15,43,35.03823,9.48494,0
2015-03-18,48,-0.15867,29.2386,0
2002-09-04,4,4.86086,31.61782,0
2002-12-01,21,-18.1333,30.15,0
2001-12-20,48,-7.7,29.7833,0
2013-06-09,8,2.04393,45.3,0
2014-11-21,8,2.02053,45.28967,1
2013-10-04,8,2.08438,45.39,0
2013-04-26,38,30.07708,31.28591,0
2005-12-07,6,6.5167,43.5,0
2004-01-23,44,3.05,33.2167,0
2014-07-18,27,4.36197,18.58664,0
2010-10-19,14,6.4833,2.6167,0
2004-05-22,48,1.56667,30.25,0
2010-12-07,8,3.78074,41.89431,1
2012-10-19,46,-0.45357,39.6461,0
2012-10-08,11,7.15,3.35,0
2013-07-21,21,-17.9113,30.9486,0
1998-01-16,44,-0.5853,30.2114,0
2008-06-04,47,14.249,0.5656,0
2015-11-18,39,-33.92528,18.42389,0
2014-03-30,8,2.08438,45.39,0
2014-09-22,39,-31.58893,28.78443,0
2000-09-30,16,36.2675,2.75,1
2014-11-04,31,6.81868,29.69952,1
2012-12-11,15,5.55602,-0.1969,0
1997-08-15,39,-25.74486,28.18783,0
2009-08-11,48,-1.42805,28.07264,6
2011-07-17,43,35.03823,9.48494,1
2013-02-21,33,16.27167,-0.04472,0
2015-10-13,43,35.23151,9.12321,0
2014-10-30,17,-15.4166,28.2833,0
2000-07-16,44,0.35518,29.87757,0
2014-04-30,11,9.08333,7.53333,0
2015-06-27,31,9.25252,29.78826,0
2005-11-17,48,-8.64359,27.35094,0
2015-08-23,27,5.76485,20.65418,5
2008-01-30,46,-0.1,34.75,0
2014-05-19,4,12.05557,24.89058,0
1999-08-10,3,5.2833,-7.5333,0
2001-10-06,45,-3.3772,29.358,10
2015-03-19,8,7.04111,47.77861,2
1999-02-15,22,9.58738,-11.5494,0
2015-05-01,48,-11.65955,27.47411,0
2015-04-17,8,11.27609,49.16399,0
2002-10-08,3,8.2869,-10.0844,0
2014-09-29,4,15.57253,32.53635,0
2010-09-21,39,-33.81756,25.38841,0
2012-01-06,16,33.8,2.86514,0
2012-03-08,39,-34.15,19.01667,0
2000-10-03,45,-3.0666,30.5167,10
1998-09-30,35,-6.0666,15.1,0
2009-07-27,16,36.32356,2.68858,5
2015-10-23,8,8.47358,47.35441,0
2015-02-08,38,29.84144,31.30084,0
2015-09-22,4,11.27543,25.14026,0
2000-04-02,45,-2.7058,30.3522,1
2000-08-24,45,-4.1144,29.98,0
2012-03-14,39,-26.35745,28.20756,1
2015-07-30,24,32.69036,22.67273,0
2008-03-29,21,-18.2166,32.75,0
2013-08-09,38,30.91359,30.84283,0
2008-04-17,38,30.60427,32.27225,1
2012-09-24,46,-1.51667,37.26667,0
2013-02-02,33,20.25812,0.9905,0
2007-10-17,16,36.8,5.7667,0
2015-05-29,39,-33.96667,22.45,0
2014-12-26,31,4.9238,29.4626,3
2015-05-16,21,-20.14833,28.52111,0
2012-08-24,27,6.043,25.31306,2
2012-05-02,39,-25.86667,25.65,0
1999-11-14,16,36.23358,1.23812,19
2001-12-20,11,9.08333,7.53333,2
2013-10-06,8,-0.36029,42.54626,0
2014-08-05,31,9.94525,33.80943,4
2013-01-11,25,13.4531,-16.5775,0
2005-08-30,39,-26.21667,28.18333,0
2012-10-30,8,3.11718,43.6469,3
2014-04-04,8,1.78586,44.5313,0
2003-07-02,8,2.04139,45.33372,1
2001-07-14,17,-15.4166,28.2833,0
2002-05-03,45,-4.1958,29.7111,9
2002-10-15,48,-4.325,15.32222,0
2014-07-28,30,0.3901,9.4544,0
2013-05-11,20,9.76806,1.10528,0
2013-10-31,42,-20.57694,33.83583,2
2012-10-26,46,-0.3,36.0833,0
2015-12-03,46,-1.21667,36.78333,0
2014-05-12,4,14.20647,24.64988,0
2013-05-07,4,11.7332,23.56684,0
2015-06-14,24,30.75545,20.22626,7
2012-11-13,24,32.11766,20.12928,0
2001-06-08,48,-7.3,27.41667,12
1999-02-26,48,-4.0,28.75,4
1997-07-15,22,8.25091,-12.33707,0
2004-09-25,6,9.35,42.8,5
1999-07-15,10,-4.45,15.06,0
2004-05-03,6,9.1,37.25,1
2004-09-15,39,-26.26667,27.86667,0
2015-01-31,39,-25.93333,28.01667,0
2004-04-24,11,8.61667,9.3,0
2012-08-13,11,4.92472,6.26417,0
2013-03-01,48,-0.71215,29.05451,0
2014-02-27,48,-7.41667,28.76667,0
2015-09-05,4,15.57253,32.53635,0
2004-01-21,4,15.00035,22.79972,286
2015-04-18,42,-25.9653,32.5892,0
2015-01-25,39,-25.74486,28.18783,0
2008-06-19,21,-17.1333,32.6666,0
1999-02-01,35,-9.1333,18.05,0
2013-08-14,8,4.12303,43.89012,12
2012-09-28,39,-25.74892,27.55564,0
2007-06-30,44,1.1333,34.55,1
2014-01-29,27,5.6667,15.9667,0
1998-10-16,22,9.59804,-11.48093,0
2014-03-17,43,35.03823,9.48494,0
2014-11-05,46,0.33626,35.3634,0
2012-01-15,21,-19.3333,31.4333,0
2015-10-08,8,2.15,45.116,5
1998-05-12,44,0.69389,30.26639,0
2013-09-17,24,32.11766,20.12928,0
2014-05-06,11,6.45306,3.39583,1
1998-02-11,35,-13.4,15.4166,0
2013-01-20,46,-1.31166,36.78913,0
2010-07-19,21,-18.2166,28.9333,0
2000-06-01,23,14.88722,38.81528,0
2004-02-06,46,3.1167,35.6,2
2014-06-04,11,6.6,2.93333,3
2004-02-11,4,13.44127,22.4454,0
2014-08-06,11,8.53333,10.13333,3
2015-05-28,39,-33.92528,18.42389,0
2010-05-08,8,4.82821,43.65993,0
2015-06-21,8,1.71305,44.76388,1
2013-06-04,38,27.4402,30.81841,0
2003-07-21,44,0.76851,31.07783,0
1999-10-01,35,-9.5447,16.3452,0
2014-04-12,39,-26.26667,27.86667,0
1997-01-31,16,36.2675,2.75,35
2015-03-30,4,13.64546,24.08294,1
2011-04-29,44,0.3156,32.5656,1
2010-11-28,9,5.34111,-4.02809,0
2014-10-18,39,-25.74486,28.18783,0
2007-04-12,11,5.07395,6.65353,3
2014-06-26,11,7.46667,5.98333,4
2003-01-07,44,3.4333,32.5667,0
2003-08-24,44,2.235,32.9097,1
2008-03-13,48,-1.3333,28.7666,5
2007-05-04,27,7.47851,15.60402,1
2015-12-20,8,1.71305,44.76388,0
2003-06-21,16,35.7425,0.5592,6
2001-05-01,45,-3.3056,29.4153,4
2013-10-22,11,11.65583,13.42133,10
2014-04-18,38,31.22071,29.99296,0
2002-08-15,16,36.26405,1.9679,1
1998-04-15,22,8.84844,-11.14584,0
2015-01-13,16,22.785,5.5228,0
2007-11-08,47,16.97,7.99,0
2015-07-21,38,31.1981,29.9192,0
2001-12-10,18,14.6667,-17.44406,0
2015-04-18,21,-19.78121,32.43094,0
2014-10-02,15,6.69622,-1.62195,0
2008-07-09,8,3.11718,43.6469,0
2001-07-06,27,4.36197,18.58664,1
2014-04-17,16,36.75,5.0833,0
2015-10-05,45,-3.3408,29.3603,3
2004-09-23,21,-20.2,32.6167,0
2005-11-02,48,-2.0,21.0833,0
1997-02-19,48,-1.42805,28.07264,0
2014-09-15,24,32.7571,12.72764,1
2014-03-22,48,-10.25,26.53333,0
2011-04-19,11,9.78333,8.28333,7
1998-12-26,22,8.37972,-13.13861,0
2014-09-09,39,-30.89166,28.98329,2
2013-07-01,8,2.08438,45.39,0
2011-01-16,43,36.86108,10.33161,0
2008-05-15,6,8.0,39.0,0
2007-06-16,17,-12.5,33.3,8
2004-12-25,17,-13.9333,32.15,0
2001-02-26,45,-3.3344,29.3775,3
2000-06-24,38,30.05,31.25,0
1999-11-05,48,1.56667,30.25,0
2004-05-17,21,-17.8333,31.05,0
2000-09-15,44,1.1167,31.2667,1
2004-08-18,48,-1.69333,29.23389,0
1998-02-14,22,8.88333,-12.05,0
2003-12-29,46,0.5635,34.56055,0
2007-09-10,4,11.95964,26.63331,7
2015-08-17,44,0.3156,32.5656,0
2008-09-09,8,3.11718,43.6469,0
2011-04-11,39,-29.8579,31.0292,0
2015-06-08,31,8.78628,27.40153,10
2014-07-10,16,32.49094,3.67347,1
2013-01-27,38,31.41648,31.81332,0
2015-07-20,39,-24.8012,30.1679,0
2001-09-12,45,-3.3772,29.358,53
2009-04-06,48,-4.3011,28.9441,0
2012-06-23,46,-1.28279,36.75166,0
2013-11-22,38,30.60541,32.29361,0
2010-02-06,8,2.04555,45.34,5
2008-07-13,16,36.33587,4.2622,0
2001-04-25,3,7.78,-9.43,0
2014-10-16,31,4.71744,31.58109,0
2010-05-21,8,2.04764,45.35,0
2015-04-27,24,32.78333,22.16667,2
2013-07-04,39,-26.81358,27.81695,0
2015-08-23,31,9.02283,24.93333,0
2006-04-10,11,4.31506,6.24176,1
1999-03-11,39,-33.98747,18.58546,0
2014-03-03,4,9.59525,28.43493,0
2001-02-25,17,-16.3166,27.1833,0
2013-01-09,39,-32.59215,19.01516,0
2010-07-27,16,36.71183,4.04591,0
2014-08-19,24,27.03766,14.42832,0
2007-05-29,11,9.2,8.7,0
2015-05-27,39,-33.92528,18.42389,0
2004-03-11,4,12.05557,24.89058,6
2004-04-14,42,-18.2908,35.9453,0
2001-02-11,8,2.04139,45.33372,0
2005-07-11,48,-0.73694,29.62373,8
2015-08-24,8,7.03917,47.22166,1
2014-05-27,48,-0.91402,28.6672,0
2014-10-21,24,32.08333,12.7,24
2011-02-03,48,-4.3011,28.9441,0
2012-05-20,48,-1.1869,29.44613,0
2002-08-21,39,-28.73333,24.76667,0
2012-11-13,8,2.61945,44.89357,0
2001-11-19,45,-3.3056,29.4153,22
2011-12-07,8,10.62182,47.36813,1
2013-11-13,11,6.45306,3.39583,0
2006-03-07,46,-1.28333,36.81667,0
2002-06-02,16,36.70655,3.87489,2
2014-03-16,4,11.27543,25.14026,3
2013-07-19,38,29.94644,30.91687,0
2015-08-12,38,29.38352,30.73243,1
2013-09-11,4,13.62639,25.35594,26
2012-12-08,8,2.04803,45.32,0
2008-12-10,48,-4.325,15.32222,0
2006-11-09,48,-2.59363,28.61458,1
1997-08-13,45,-3.3342,29.4908,5
2015-10-26,44,0.76851,31.07783,0
2014-07-06,4,14.20647,24.64988,1
2001-07-06,46,3.50937,39.05276,1
2010-04-16,1,-18.9386,47.5167,0
2014-12-06,4,15.57253,32.53635,0
2014-06-18,29,20.90024,-17.03361,0
2011-08-12,8,0.40627,41.01238,1
2011-02-23,24,32.8925,13.18,1
1997-03-20,48,0.51469,25.18963,23
1999-11-25,48,-5.8833,25.3,0
2003-08-18,8,2.04139,45.33372,0
2015-05-17,24,32.11766,20.12928,5
2008-06-10,38,31.13159,33.79844,1
2004-10-30,4,13.62639,25.35594,0
2007-01-16,48,-1.34389,29.35944,0
2000-10-24,9,5.34111,-4.02809,0
2014-01-15,8,2.97793,43.73928,1
2008-11-29,42,-19.8436,34.8389,0
2011-05-12,11,12.45389,4.1975,0
2013-06-30,8,4.12303,43.89012,1
2005-07-08,44,2.5944,31.9633,20
2011-03-30,9,6.81667,-5.28333,0
2011-01-07,16,36.7525,3.04197,0
2012-09-02,26,-8.6,35.28333,1
2006-09-27,27,6.31487,16.42692,0
2008-10-08,48,1.56667,30.25,0
2014-03-17,8,2.15,45.116,4
2003-02-05,8,2.04139,45.33372,0
2013-03-13,11,4.77742,7.0134,0
2009-11-01,15,11.05,-0.25,3
2003-05-25,44,2.235,32.9097,1
2012-01-15,8,5.53764,46.3867,0
2003-06-18,17,-15.4166,28.2833,0
2000-06-01,21,-20.15,28.58,0
1997-08-26,10,-4.26,15.28,0
2008-05-05,46,1.1333,34.7,7
2012-08-19,31,6.79433,33.12967,1
2005-05-12,4,12.05557,24.89058,2
2015-02-08,8,2.15,45.116,1
2006-11-16,4,13.62639,25.35594,50
1997-01-06,38,30.9833,32.8333,0
2002-10-25,39,-22.34881,30.04074,1
2009-09-02,18,14.6667,-17.44406,0
2013-12-09,8,2.04803,45.32,1
1999-06-13,11,6.45306,3.39583,5
2015-04-29,38,30.07708,31.28591,0
1997-07-14,7,-1.5041,29.6358,25
1998-03-17,33,12.48,-6.8,1
2008-03-19,46,-1.28333,36.81667,0
2013-11-07,44,0.3156,32.5656,0
2012-11-23,38,31.1981,29.9192,0
2015-01-25,4,13.12847,24.28137,0
2015-07-15,47,13.69869,13.30951,10
2006-01-17,48,-1.1869,29.44613,0
2008-09-01,46,4.2,34.35,2
2012-02-25,39,-26.19816,28.02194,1
1997-06-15,22,8.71667,-11.95,0
2014-05-10,39,-25.69129,27.49334,1
2013-07-09,38,31.20168,29.94458,0
2013-11-08,38,29.99313,31.1309,0
2004-09-16,39,-25.74486,28.18783,0
2007-08-27,4,15.57253,32.53635,0
2012-12-07,4,10.11611,34.28556,0
1997-02-15,48,-2.94373,25.92237,0
2000-01-24,35,-14.0666,14.0833,1
2003-04-15,9,7.26278,-8.15972,0
2014-06-12,31,7.71773,28.00713,6
2014-03-14,16,32.49094,3.67347,0
2012-10-09,46,-0.69609,37.68612,0
1999-01-17,22,8.49,-13.2341,0
2015-04-01,4,12.1704,31.30858,8
2014-03-30,38,28.10988,30.7503,0
2009-01-27,39,-29.8579,31.0292,0
2001-10-01,48,-4.3011,28.9441,0
2014-05-23,39,-33.76528,25.40222,0
2015-05-21,11,7.86667,8.51667,20
2006-03-31,8,1.24477,42.57317,0
2015-07-20,8,4.05523,43.24708,10
2012-01-03,11,12.00012,8.51672,0
2015-03-09,11,4.77742,7.0134,0
2003-11-08,48,1.4667,29.8333,1
2000-04-15,8,6.76924,47.43061,0
2001-03-09,35,-5.57582,12.18712,0
2015-02-25,38,29.94644,30.91687,1
2009-11-11,46,-1.28333,36.81667,0
2014-07-21,46,-4.05,39.66667,2
1999-05-17,13,12.25,-2.3667,0
2003-04-03,11,5.83333,7.3,0
2011-09-17,24,31.75662,13.99422,0
2012-08-31,5,9.6167,-13.6333,0
2013-11-03,38,30.60427,32.27225,2
2009-10-28,11,11.84644,13.16027,1
2001-04-15,4,11.93723,31.23963,0
2000-09-25,45,-3.9244,29.9917,0
2008-04-02,35,-5.57582,12.18712,0
2005-03-14,45,-3.6166,29.3333,4
2013-02-12,39,-30.52651,27.36742,0
2015-06-10,45,-3.4158,29.375,0
1998-12-21,44,2.235,32.9097,34
2005-02-05,48,-1.69333,29.23389,0
2015-01-15,26,-5.05,39.05,0
2013-11-01,8,2.40735,42.97655,0
2012-10-13,8,2.40735,42.97655,2
2014-11-02,38,29.84144,31.30084,0
2001-05-08,43,36.90864,10.04247,0
2015-04-25,8,4.1209,44.03645,0
2005-11-09,6,8.9833,37.85,2
1998-06-01,22,8.55974,-12.16725,0
2000-04-03,48,-3.5441,29.1513,25
1999-06-30,22,8.66249,-12.06183,0
2009-02-11,48,-0.95252,28.69916,0
2015-03-25,39,-33.92528,18.42389,0
1998-09-21,9,7.00694,-7.475,3
1998-02-14,22,9.58738,-11.5494,0
2002-02-28,21,-17.8333,31.05,0
2013-05-08,8,2.06777,45.35,0
2000-05-08,21,-17.8333,31.05,0
2001-04-15,22,8.73308,-12.76907,0
2008-03-12,44,1.3828,34.5244,0
2003-12-21,48,1.76667,19.48333,0
2010-09-17,21,-20.15,28.58,1
2015-05-13,18,14.6667,-17.44406,0
2006-11-15,4,13.62639,25.35594,0
2009-07-27,16,36.71183,4.04591,2
2011-02-17,24,32.11766,20.12928,0
2006-10-11,44,1.72194,34.71361,1
2009-11-18,8,2.04393,45.3,0
2009-05-29,39,-26.20227,28.04364,0
2011-01-07,17,-15.25,23.1333,0
2015-09-20,38,31.01252,29.80858,0
2014-03-11,15,9.40079,-0.8393,2
1998-05-08,35,-8.0333,16.35,0
2014-07-24,8,2.08438,45.39,0
2011-03-17,4,8.48333,28.3,30
1997-12-15,22,7.99311,-10.75375,0
2011-02-15,43,36.81897,10.16579,0
2015-03-30,15,5.55602,-0.1969,0
2013-11-10,8,2.61945,44.89357,0
2012-01-03,48,0.04677,18.27109,1
2015-09-28,27,5.93116,15.59295,0
2000-03-18,8,10.44254,45.01474,1
2001-07-12,45,-3.4022,29.4011,3
2014-07-11,38,28.10988,30.7503,0
2005-12-22,48,1.56667,30.25,1
2014-07-11,8,-0.36029,42.54626,5
2002-09-15,8,4.12303,43.89012,0
1999-10-27,9,5.34111,-4.02809,0
2013-09-02,38,30.00808,31.21093,0
2014-10-09,11,9.55,8.75,2
2000-12-13,3,6.31,-10.8,1
2009-02-09,21,-19.45,29.82,0
2014-11-21,8,11.00395,47.11035,0
2015-09-30,8,3.11718,43.6469,3
2015-12-23,47,13.52,2.12,0
2012-09-17,11,9.6,11.8,4
2011-11-15,21,-20.3333,30.0333,0
2003-09-18,39,-32.68248,27.15027,0
2009-04-27,39,-34.03932,18.67916,0
1999-07-10,11,7.46667,4.56667,7
2015-04-02,38,30.58768,31.502,0
1999-12-25,22,8.0008,-10.95042,0
2011-04-08,38,30.05,31.25,0
2012-11-07,8,7.05,47.14167,0
1999-11-17,11,6.45306,3.39583,0
2002-12-09,44,2.76667,32.30556,0
2015-05-18,16,32.49094,3.67347,0
2015-04-13,4,12.1704,31.30858,0
2009-09-19,22,8.4133,-13.1361,0
1998-10-02,46,-0.3,36.0833,0
2011-01-14,48,-5.89583,22.41778,0
2014-08-16,11,5.81709,6.98749,0
2012-09-16,8,0.79505,42.09803,30
2013-07-05,8,2.08438,45.39,0
2011-09-16,24,31.75662,13.99422,10
2005-01-22,46,-0.2833,36.0667,0
2007-02-27,16,36.72365,3.02729,0
2015-05-01,44,0.5,33.65,0
2013-04-26,38,30.07708,31.28591,0
2014-11-08,38,30.02084,31.21394,0
2004-07-06,8,3.11718,43.6469,4
2001-03-23,22,8.64467,-10.97159,0
2015-11-07,11,5.10658,7.36667,0
